#================================================================
 #   Lip Height Numerical Energy  Relative Error Analytical Energy Analyt. Enrgy. Error
#================================================================
 -0.01039600 0.000000001484641   0.00074515 0.000000001502163   0.01166464
 -0.01051000 0.000000001484626   0.00073507 0.000000001502047   0.01159812
 -0.01062400 0.000000001484613   0.00072650 0.000000001501933   0.01153172
 -0.01073800 0.000000001484597   0.00071524 0.000000001501822   0.01146958
 -0.01085200 0.000000001484581   0.00070477 0.000000001501713   0.01140817
 -0.01096600 0.000000001484566   0.00069454 0.000000001501606   0.01134801
 -0.01108000 0.000000001484595   0.00071427 0.000000001501502   0.01125968
 -0.01119400 0.000000001484581   0.00070496 0.000000001501399   0.01120143
 -0.01130800 0.000000001484846   0.00088336 0.000000001501299   0.01095905
 -0.01142200 0.000000001484570   0.00069740 0.000000001501200   0.01107803
 -0.01153600 0.000000001484537   0.00067499 0.000000001501104   0.01103665
 -0.01165000 0.000000001484523   0.00066537 0.000000001501009   0.01098388
 -0.01176400 0.000000001484509   0.00065626 0.000000001500917   0.01093181
 -0.01187800 0.000000001484494   0.00064634 0.000000001500826   0.01088170
 -0.01199200 0.000000001484752   0.00081995 0.000000001500737   0.01065129
 -0.01210600 0.000000001484466   0.00062724 0.000000001500649   0.01078410
 -0.01222000 0.000000001484473   0.00063175 0.000000001500563   0.01072303
 -0.01233400 0.000000001484457   0.00062088 0.000000001500479   0.01067819
 -0.01244800 0.000000001484652   0.00075279 0.000000001500396   0.01049320
 -0.01256200 0.000000001484449   0.00061585 0.000000001500315   0.01057501
 -0.01267600 0.000000001484435   0.00060658 0.000000001500235   0.01053154
 -0.01279000 0.000000001484421   0.00059699 0.000000001500157   0.01048933
 -0.01290400 0.000000001484408   0.00058843 0.000000001500080   0.01044700
 -0.01301800 0.000000001484393   0.00057786 0.000000001500004   0.01040755
 -0.01313200 0.000000001484761   0.00082606 0.000000001499930   0.01011301
 -0.01324600 0.000000001484353   0.00055140 0.000000001499857   0.01033646
 -0.01336000 0.000000001484341   0.00054328 0.000000001499785   0.01029710
 -0.01347400 0.000000001484328   0.00053390 0.000000001499714   0.01025978
 -0.01358800 0.000000001484314   0.00052450 0.000000001499645   0.01022326
 -0.01370200 0.000000001484301   0.00051572 0.000000001499577   0.01018688
 -0.01381600 0.000000001484288   0.00050728 0.000000001499509   0.01015091
 -0.01393000 0.000000001484274   0.00049760 0.000000001499443   0.01011689
 -0.01404400 0.000000001484640   0.00074487 0.000000001499378   0.00982933
 -0.01415800 0.000000001484246   0.00047924 0.000000001499314   0.01004994
 -0.01427200 0.000000001484232   0.00046949 0.000000001499252   0.01001804
 -0.01438600 0.000000001484220   0.00046134 0.000000001499190   0.00998521
 -0.01450000 0.000000001484207   0.00045251 0.000000001499129   0.00995370
 -0.01461400 0.000000001484193   0.00044353 0.000000001499069   0.00992295
 -0.01472800 0.000000001484181   0.00043547 0.000000001499010   0.00989191
 -0.01484200 0.000000001484540   0.00067745 0.000000001498951   0.00961400
 -0.01495600 0.000000001484156   0.00041862 0.000000001498894   0.00983232
 -0.01507000 0.000000001484363   0.00055766 0.000000001498838   0.00965742
 -0.01518400 0.000000001484351   0.00054998 0.000000001498782   0.00962831
 -0.01529800 0.000000001484337   0.00054005 0.000000001498727   0.00960196
 -0.01541200 0.000000001484107   0.00038518 0.000000001498673   0.00971961
 -0.01552600 0.000000001484310   0.00052218 0.000000001498620   0.00954887
 -0.01564000 0.000000001484297   0.00051352 0.000000001498568   0.00952282
 -0.01575400 0.000000001484284   0.00050436 0.000000001498516   0.00949777
 -0.01586800 0.000000001484272   0.00049664 0.000000001498465   0.00947177
 -0.01598200 0.000000001484405   0.00058601 0.000000001498415   0.00935013
 -0.01609600 0.000000001484030   0.00033336 0.000000001498366   0.00956758
 -0.01621000 0.000000001484020   0.00032681 0.000000001498317   0.00954183
 -0.01632400 0.000000001484009   0.00031892 0.000000001498269   0.00951786
 -0.01643800 0.000000001483998   0.00031206 0.000000001498221   0.00949331
 -0.01655200 0.000000001483989   0.00030553 0.000000001498175   0.00946886
 -0.01666600 0.000000001483973   0.00029524 0.000000001498129   0.00944855
 -0.01678000 0.000000001483962   0.00028737 0.000000001498083   0.00942626
 -0.01689400 0.000000001483953   0.00028121 0.000000001498038   0.00940268
 -0.01700800 0.000000001483939   0.00027226 0.000000001497994   0.00938225
 -0.01712200 0.000000001483928   0.00026428 0.000000001497950   0.00936125
 -0.01723600 0.000000001483919   0.00025839 0.000000001497907   0.00933857
 -0.01735000 0.000000001483908   0.00025132 0.000000001497865   0.00931741
 -0.01746400 0.000000001483898   0.00024409 0.000000001497823   0.00929680
 -0.01757800 0.000000001483888   0.00023760 0.000000001497781   0.00927580
 -0.01769200 0.000000001483880   0.00023210 0.000000001497740   0.00925417
 -0.01780600 0.000000001483869   0.00022477 0.000000001497700   0.00923469
 -0.01792000 0.000000001483897   0.00024388 0.000000001497660   0.00918937
 -0.01803400 0.000000001483888   0.00023787 0.000000001497620   0.00916926
 -0.01814800 0.000000001483877   0.00023054 0.000000001497582   0.00915079
 -0.01826200 0.000000001483831   0.00019900 0.000000001497543   0.00915661
 -0.01837600 0.000000001483821   0.00019274 0.000000001497505   0.00913771
 -0.01849000 0.000000001483812   0.00018643 0.000000001497468   0.00911916
 -0.01860400 0.000000001483804   0.00018115 0.000000001497431   0.00909990
 -0.01871800 0.000000001483795   0.00017483 0.000000001497394   0.00908196
 -0.01883200 0.000000001483786   0.00016864 0.000000001497358   0.00906418
 -0.01894600 0.000000001483753   0.00014667 0.000000001497322   0.00906233
 -0.01906000 0.000000001483766   0.00015561 0.000000001497287   0.00903013
 -0.01917400 0.000000001483733   0.00013333 0.000000001497252   0.00902913
 -0.01928800 0.000000001483744   0.00014043 0.000000001497218   0.00899930
 -0.01940200 0.000000001483735   0.00013437 0.000000001497184   0.00898277
 -0.01951600 0.000000001483726   0.00012827 0.000000001497150   0.00896654
 -0.01963000 0.000000001483719   0.00012359 0.000000001497117   0.00894918
 -0.01974400 0.000000001483687   0.00010200 0.000000001497084   0.00894880
 -0.01985800 0.000000001483678   0.00009604 0.000000001497051   0.00893320
 -0.01997200 0.000000001483691   0.00010478 0.000000001497019   0.00890327
 -0.02008600 0.000000001483682   0.00009884 0.000000001496987   0.00888813
